ID,fromaccount,toaccount,syscode,month,timestamp,amount
2442587,A50470,1000098,26,201410,2014/10/17 19:11,240
2443036,B51249,1000098,26,201410,2014/10/17 8:11,160
2443748,C38094,1000098,26,201410,2014/10/17 18:37,750
2443760,B70516,1000098,26,201410,2014/10/17 14:23,320
2444658,D74992,1000098,26,201410,2014/10/17 12:38,2580
2444950,B58347,1000098,26,201410,2014/10/17 11:39,480
2445462,E45936,1000098,26,201410,2014/10/17 18:11,150
2445602,D60487,1000098,26,201410,2014/10/17 12:18,120
2448232,E62020,1000098,26,201410,2014/10/17 16:45,340
2448331,D59901,1000098,26,201410,2014/10/17 14:54,1180
2448554,C78994,1000098,26,201410,2014/10/17 17:15,3340
2449220,E66696,1000098,26,201410,2014/10/17 12:29,1280
2469056,A48354,1000098,26,201410,2014/10/17 10:15,2650
2480001,A78266,1000098,26,201410,2014/10/17 16:01,700
2498482,A44478,1000098,26,201410,2014/10/18 11:52,510
2498802,D73787,1000098,26,201410,2014/10/18 11:54,750
2499787,C77435,1000098,26,201410,2014/10/18 10:32,1140
2502515,C50162,1000098,26,201410,2014/10/18 9:09,1990
2503120,D71883,1000098,26,201410,2014/10/18 10:50,290
2503756,B51517,1000098,26,201410,2014/10/18 10:12,740
2504582,D28608,1000098,26,201410,2014/10/18 17:23,770
2504611,E56920,1000098,26,201410,2014/10/18 10:18,540
2518658,A73887,1000098,26,201410,2014/10/18 12:42,940
2528059,D70296,1000098,26,201410,2014/10/18 19:04,390
2596724,A48755,1000098,26,201410,2014/10/20 19:24,610
2596747,C73133,1000098,26,201410,2014/10/20 19:14,1450
2596794,E36943,1000098,26,201410,2014/10/20 19:03,130
2597232,C28058,1000098,26,201410,2014/10/20 11:46,2420
2598813,C61556,1000098,26,201410,2014/10/20 16:16,390
2600667,C70081,1000098,26,201410,2014/10/20 15:17,360
2600678,E46269,1000098,26,201410,2014/10/20 9:35,1180
2601071,E70393,1000098,26,201410,2014/10/20 13:47,880
2601887,D21445,1000098,26,201410,2014/10/20 15:03,180
2610371,A67534,1000098,26,201410,2014/10/20 18:31,190
2611073,C40847,1000098,26,201410,2014/10/20 12:55,850
2612085,C55147,1000098,26,201410,2014/10/20 14:06,540
2612285,E62589,1000098,26,201410,2014/10/20 16:34,1140
2614485,C65511,1000098,26,201410,2014/10/20 13:32,490
2614486,E18220,1000098,26,201410,2014/10/20 13:32,1830
2619285,A45621,1000098,26,201410,2014/10/20 7:54,110
2631613,C50618,1000098,26,201410,2014/10/20 12:28,180
2642375,B18469,1000098,26,201410,2014/10/20 12:22,1590
2644812,A60824,1000098,26,201410,2014/10/20 15:22,500
2646672,B70710,1000098,26,201410,2014/10/20 12:32,510
2648696,D61307,1000098,26,201410,2014/10/20 12:34,120
2660579,C32999,1000098,26,201410,2014/10/20 15:50,900
2668878,A61486,1000098,26,201410,2014/10/20 14:24,330
2668887,B58479,1000098,26,201410,2014/10/20 14:26,330
2677119,D34950,1000098,26,201410,2014/10/21 18:46,180
2678779,C57604,1000098,26,201410,2014/10/21 15:08,440
2678990,B25606,1000098,26,201410,2014/10/21 9:20,150
2678991,E59448,1000098,26,201410,2014/10/21 9:20,1190
2680535,A65721,1000098,26,201410,2014/10/21 14:20,260
2684403,B57011,1000098,26,201410,2014/10/21 15:21,220
2686046,E54379,1000098,26,201410,2014/10/21 11:42,670
2686168,E73357,1000098,26,201410,2014/10/21 18:35,400
2695300,A16483,1000098,26,201410,2014/10/21 11:24,190
2702254,B73640,1000098,26,201410,2014/10/21 15:47,910
2703010,E42302,1000098,26,201410,2014/10/21 8:49,210
2704007,E49224,1000098,26,201410,2014/10/21 8:18,260
2727947,D59375,1000098,26,201410,2014/10/21 12:54,570
2733038,B54178,1000098,26,201410,2014/10/21 15:34,2000
2737593,C65389,1000098,26,201410,2014/10/21 13:36,1130
2738810,B39556,1000098,26,201410,2014/10/21 13:01,570
2752134,A58144,1000098,26,201410,2014/10/22 10:38,400
2754266,E65818,1000098,26,201410,2014/10/22 12:22,400
2754348,A57598,1000098,26,201410,2014/10/22 12:16,200
2755755,D68734,1000098,26,201410,2014/10/22 11:45,770
2759246,D48631,1000098,26,201410,2014/10/22 12:00,720
2759823,E32034,1000098,26,201410,2014/10/22 10:23,580
2760371,A33561,1000098,26,201410,2014/10/22 14:45,550
2771014,E54433,1000098,26,201410,2014/10/22 11:47,2830
2773450,B62191,1000098,26,201410,2014/10/22 12:40,4300
2774385,A60794,1000098,26,201410,2014/10/22 11:05,540
2790698,E26891,1000098,26,201410,2014/10/22 8:44,560
2791806,B73295,1000098,26,201410,2014/10/22 17:38,1080
2793683,E59266,1000098,26,201410,2014/10/22 16:16,210
2793766,D43042,1000098,26,201410,2014/10/22 10:01,900
2796086,A68469,1000098,26,201410,2014/10/22 12:07,300
2796306,B58749,1000098,26,201410,2014/10/22 15:54,1320
2801681,E72276,1000098,26,201410,2014/10/22 17:47,780
2806702,C66505,1000098,26,201410,2014/10/22 15:03,1990
2807053,A60801,1000098,26,201410,2014/10/22 19:03,620
2810253,C38338,1000098,26,201410,2014/10/22 18:47,840
2813417,B47148,1000098,26,201410,2014/10/22 9:00,120
2813693,A25573,1000098,26,201410,2014/10/22 10:55,600
2815574,D54310,1000098,26,201410,2014/10/23 18:15,550
2815929,B69054,1000098,26,201410,2014/10/23 9:07,1620
2817485,C32025,1000098,26,201410,2014/10/23 9:29,1900
2817490,E72454,1000098,26,201410,2014/10/23 9:30,500
2817491,B32428,1000098,26,201410,2014/10/23 9:30,1000
2818590,A23526,1000098,26,201410,2014/10/23 15:50,440
2819564,C79709,1000098,26,201410,2014/10/23 8:10,290
2823164,B46155,1000098,26,201410,2014/10/23 19:29,440
2826959,C38653,1000098,26,201410,2014/10/23 8:56,310
2829045,E64882,1000098,26,201410,2014/10/23 12:21,1050
2829083,B74116,1000098,26,201410,2014/10/23 11:11,1500
2829918,C54921,1000098,26,201410,2014/10/23 11:58,120
2830678,A45760,1000098,26,201410,2014/10/23 10:40,840
2832407,D78516,1000098,26,201410,2014/10/23 12:25,210
2859195,E53238,1000098,26,201410,2014/10/23 17:02,110
2903126,A61528,1000098,26,201410,2014/10/24 8:27,360
2903270,B42671,1000098,26,201410,2014/10/24 8:51,220
2907088,E65504,1000098,26,201410,2014/10/24 16:30,680
2909034,B75742,1000098,26,201410,2014/10/24 16:58,130
2914754,E38806,1000098,26,201410,2014/10/24 10:42,880
2914757,B65546,1000098,26,201410,2014/10/24 10:43,270
2914951,E54731,1000098,26,201410,2014/10/24 16:31,800
2916543,B65546,1000098,26,201410,2014/10/24 10:43,220
2926865,A62938,1000098,26,201410,2014/10/24 18:06,460
2934853,D69070,1000098,26,201410,2014/10/24 18:21,1200
2939726,A31797,1000098,26,201410,2014/10/24 15:56,450
2945097,C28518,1000098,26,201410,2014/10/24 12:45,1380
2945150,E41999,1000098,26,201410,2014/10/24 18:35,210
2945175,B32159,1000098,26,201410,2014/10/24 18:38,530
2951175,A62976,1000098,26,201410,2014/10/25 11:56,1200
2953658,C69460,1000098,26,201410,2014/10/25 15:39,110
2955766,E40674,1000098,26,201410,2014/10/25 14:29,230
2957924,C66109,1000098,26,201410,2014/10/25 13:29,690
2965391,A74336,1000098,26,201410,2014/10/25 12:20,920
2982506,E69952,1000098,26,201410,2014/10/25 12:19,340
2989269,D74431,1000098,26,201410,2014/10/25 12:30,690
3025984,E63860,1000098,26,201410,2014/10/26 16:01,780
3049023,D55642,1000098,26,201410,2014/10/27 17:53,120
3049108,B78390,1000098,26,201410,2014/10/27 19:06,160
3050611,B77076,1000098,26,201410,2014/10/27 15:21,620
3051101,C27710,1000098,26,201410,2014/10/27 20:21,690
3052335,B75751,1000098,26,201410,2014/10/27 10:52,240
3052508,C26432,1000098,26,201410,2014/10/27 12:43,720
3052639,D54777,1000098,26,201410,2014/10/27 19:28,540
3054183,E62756,1000098,26,201410,2014/10/27 12:27,1300
3057113,E66696,1000098,26,201410,2014/10/27 13:05,240
3057460,D54777,1000098,26,201410,2014/10/27 19:28,170
3058934,B39610,1000098,26,201410,2014/10/27 13:08,2090
3059104,D23999,1000098,26,201410,2014/10/27 17:42,640
3066430,D54777,1000098,26,201410,2014/10/27 19:29,340
3067679,D54777,1000098,26,201410,2014/10/27 19:44,170
3067882,C33335,1000098,26,201410,2014/10/27 13:14,500
3067910,D25603,1000098,26,201410,2014/10/27 16:02,240
3070000,D58470,1000098,26,201410,2014/10/27 19:26,360
3071567,D62620,1000098,26,201410,2014/10/27 16:05,300
3071799,D61555,1000098,26,201410,2014/10/27 19:27,270
3072335,DD7189,1000098,26,201410,2014/10/27 9:23,970
3072336,B71089,1000098,26,201410,2014/10/27 9:23,2400
3086052,E74972,1000098,26,201410,2014/10/27 15:44,2330
3088385,D52514,1000098,26,201410,2014/10/27 15:57,500
3105682,E30361,1000098,26,201410,2014/10/27 8:33,240
3112424,E33639,1000098,26,201410,2014/10/27 13:46,510
3113414,E77744,1000098,26,201410,2014/10/27 14:10,500
3113420,D76236,1000098,26,201410,2014/10/27 14:14,240
3114101,C34695,1000098,26,201410,2014/10/27 14:59,220
3120650,ED8346,1000098,26,201410,2014/10/28 11:55,130
3120731,D58506,1000098,26,201410,2014/10/28 17:50,440
3142132,E25163,1000098,26,201410,2014/10/28 19:14,2310
3143636,A35345,1000098,26,201410,2014/10/28 17:01,110
3149798,C28827,1000098,26,201410,2014/10/28 15:45,930
3155624,B77076,1000098,26,201410,2014/10/28 10:34,250
3155978,C40716,1000098,26,201410,2014/10/28 17:13,1030
3156127,A75814,1000098,26,201410,2014/10/28 15:07,500
3156738,A74769,1000098,26,201410,2014/10/28 15:52,160
3157096,A74769,1000098,26,201410,2014/10/28 15:52,160
3157154,A47799,1000098,26,201410,2014/10/28 8:56,400
3157461,D75812,1000098,26,201410,2014/10/28 17:32,250
3157555,C71426,1000098,26,201410,2014/10/28 17:35,240
3157754,D72336,1000098,26,201410,2014/10/28 10:06,130
3157759,B68203,1000098,26,201410,2014/10/28 10:08,110
3158073,B21434,1000098,26,201410,2014/10/28 9:55,290
3171479,B79500,1000098,26,201410,2014/10/28 10:58,600
3177104,D22525,1000098,26,201410,2014/10/28 11:33,1800
3188885,A53108,1000098,26,201410,2014/10/29 13:52,1000
3188892,A22883,1000098,26,201410,2014/10/29 13:54,110
3189713,C27523,1000098,26,201410,2014/10/29 11:26,330
3190174,C75594,1000098,26,201410,2014/10/29 15:31,940
3190856,E48287,1000098,26,201410,2014/10/29 17:32,110
3192668,C76351,1000098,26,201410,2014/10/29 13:09,400
3193073,B59583,1000098,26,201410,2014/10/29 17:11,770
3194087,A60770,1000098,26,201410,2014/10/29 11:45,110
3196818,B74563,1000098,26,201410,2014/10/29 19:01,1530
3198103,B49225,1000098,26,201410,2014/10/29 16:35,500
3199339,B47580,1000098,26,201410,2014/10/29 10:52,400
3201530,A72163,1000098,26,201410,2014/10/29 15:53,480
3203446,D59979,1000098,26,201410,2014/10/29 19:58,260
3205349,D76959,1000098,26,201410,2014/10/29 18:12,810
3205418,C69430,1000098,26,201410,2014/10/29 9:05,220
3207628,B19932,1000098,26,201410,2014/10/29 20:05,3040
3221423,B59111,1000098,26,201410,2014/10/29 12:30,400
3238390,E76931,1000098,26,201410,2014/10/29 16:55,220
3251976,B13374,1000098,26,201410,2014/10/29 18:05,810
3285236,A77624,1000098,26,201410,2014/10/30 17:57,840
3287031,D76539,1000098,26,201410,2014/10/30 17:36,220
3290172,E27415,1000098,26,201410,2014/10/30 16:21,300
3290264,E70127,1000098,26,201410,2014/10/30 17:24,130
3290527,A63427,1000098,26,201410,2014/10/30 17:45,110
3290731,D78890,1000098,26,201410,2014/10/30 16:20,640
3292617,C57654,1000098,26,201410,2014/10/30 9:36,540
3292658,D71581,1000098,26,201410,2014/10/30 7:52,2750
3295754,C56982,1000098,26,201410,2014/10/30 14:09,790
3297467,E60753,1000098,26,201410,2014/10/30 14:52,130
3299131,A56826,1000098,26,201410,2014/10/30 13:38,110
3299245,A54119,1000098,26,201410,2014/10/30 11:15,1360
3299309,B79450,1000098,26,201410,2014/10/30 16:42,280
3300968,A61528,1000098,26,201410,2014/10/30 14:19,270
3303021,E27415,1000098,26,201410,2014/10/30 15:28,150
3308046,D30464,1000098,26,201410,2014/10/30 15:32,540
3309164,B53067,1000098,26,201410,2014/10/30 18:28,740
3316658,B68365,1000098,26,201410,2014/10/30 10:17,2300
3318133,D40386,1000098,26,201410,2014/10/30 19:01,390
3319675,D74431,1000098,26,201410,2014/10/31 16:06,240
3320389,E29955,1000098,26,201410,2014/10/31 11:14,760
3322417,D67442,1000098,26,201410,2014/10/31 11:29,120
3322728,E33726,1000098,26,201410,2014/10/31 12:08,130
3323573,B72808,1000098,26,201410,2014/10/31 16:33,830
3324526,B61916,1000098,26,201410,2014/10/31 17:12,120
3325093,B54521,1000098,26,201410,2014/10/31 9:41,640
3330224,D76573,1000098,26,201410,2014/10/31 9:56,240
3332866,A72225,1000098,26,201410,2014/10/31 9:20,330
3347413,A78589,1000098,26,201410,2014/10/31 18:29,130
3350388,E67278,1000098,26,201410,2014/10/31 13:49,2000
3350850,D42627,1000098,26,201410,2014/10/31 18:42,290
3352326,A36191,1000098,26,201410,2014/10/31 15:30,450
3362040,C50403,1000098,26,201410,2014/10/31 19:46,870
3367095,D61031,1000098,26,201410,2014/10/31 12:59,6930
3370726,A34633,1000098,26,201410,2014/10/31 13:01,420
3371508,D26703,1000098,26,201410,2014/10/31 15:23,1360
3372270,A35217,1000098,26,201410,2014/10/31 13:30,380
3377012,B43970,1000098,26,201411,2014/11/7 15:29,340
3377520,C33303,1000098,26,201411,2014/11/7 17:42,2070
3378541,D49840,1000098,26,201411,2014/11/7 15:30,110
3379024,A65655,1000098,26,201411,2014/11/7 11:41,220
3379468,D68586,1000098,26,201411,2014/11/7 19:45,700
3379926,D74747,1000098,26,201411,2014/11/7 9:19,440
3379998,C25591,1000098,26,201411,2014/11/7 15:43,550
3386167,A34424,1000098,26,201411,2014/11/8 15:25,760
3388069,B79177,1000098,26,201411,2014/11/8 9:40,130
3388150,E28482,1000098,26,201411,2014/11/8 12:06,840
3392188,E33739,1000098,26,201411,2014/11/8 15:04,2010
3392233,D60079,1000098,26,201411,2014/11/8 13:53,190
3394204,D56172,1000098,26,201411,2014/11/8 15:33,1430
3396206,C38300,1000098,26,201411,2014/11/8 12:58,300
3398251,A53460,1000098,26,201411,2014/11/8 15:07,770
3402240,B50694,1000098,26,201411,2014/11/8 12:02,460
3406204,C64298,1000098,26,201411,2014/11/8 11:24,130
3408297,B70548,1000098,26,201411,2014/11/8 13:32,280
3412254,B75673,1000098,26,201411,2014/11/8 14:18,120
3412264,C70265,1000098,26,201411,2014/11/8 12:49,440
3414325,B74890,1000098,26,201411,2014/11/8 14:55,140
3416365,B61332,1000098,26,201411,2014/11/8 15:23,140
3420869,A70641,1000098,26,201411,2014/11/8 9:11,1050
3445770,A34096,1000098,26,201411,2014/11/9 15:29,260
3468219,B66273,1000098,26,201411,2014/11/10 17:21,220
3470105,E49368,1000098,26,201411,2014/11/10 13:11,560
3471276,E57961,1000098,26,201411,2014/11/10 13:50,1180
3471409,E71736,1000098,26,201411,2014/11/10 10:42,120
3473704,A66621,1000098,26,201411,2014/11/10 11:41,220
3474985,D54114,1000098,26,201411,2014/11/10 17:00,160
3476192,A69746,1000098,26,201411,2014/11/10 17:15,200
3477292,C64235,1000098,26,201411,2014/11/10 12:33,960
3478457,E44454,1000098,26,201411,2014/11/10 12:38,150
3479746,C44820,1000098,26,201411,2014/11/10 14:31,1800
3480832,A40377,1000098,26,201411,2014/11/10 12:42,900
3483336,A74063,1000098,26,201411,2014/11/10 11:47,670
3493999,B79728,1000098,26,201411,2014/11/10 15:30,700
3494383,A78966,1000098,26,201411,2014/11/10 15:34,150
3494495,B69795,1000098,26,201411,2014/11/10 18:34,180
3494872,D42684,1000098,26,201411,2014/11/10 19:06,240
3495280,E73204,1000098,26,201411,2014/11/10 18:27,530
3499816,C47259,1000098,26,201411,2014/11/10 15:21,840
3500476,A70644,1000098,26,201411,2014/11/10 18:36,420
3501026,A39337,1000098,26,201411,2014/11/10 18:48,370
3501396,B34981,1000098,26,201411,2014/11/10 15:28,240
3506295,B31524,1000098,26,201411,2014/11/10 16:02,440
3514423,A71225,1000098,26,201411,2014/11/10 10:03,360
3516425,B29492,1000098,26,201411,2014/11/10 18:16,840
3516562,A59990,1000098,26,201411,2014/11/10 10:08,1120
3518870,A19668,1000098,26,201411,2014/11/10 15:55,2260
3518880,A72225,1000098,26,201411,2014/11/10 15:55,120
3521124,C75255,1000098,26,201411,2014/11/10 16:38,110
3523072,C32131,1000098,26,201411,2014/11/10 9:39,220
3525521,E67877,1000098,26,201411,2014/11/10 16:32,480
3529514,C16090,1000098,26,201411,2014/11/10 9:19,550
3529541,C71535,1000098,26,201411,2014/11/10 9:30,900
3531651,B40858,1000098,26,201411,2014/11/10 9:32,400
3534274,E76133,1000098,26,201411,2014/11/10 17:50,400
3536693,B59048,1000098,26,201411,2014/11/11 18:46,220
3542127,C45021,1000098,26,201411,2014/11/11 9:24,280
3545813,E40308,1000098,26,201411,2014/11/11 13:01,1100
3546751,C61959,1000098,26,201411,2014/11/11 15:39,420
3550329,D41784,1000098,26,201411,2014/11/11 9:45,320
3550453,C66048,1000098,26,201411,2014/11/11 9:11,120
3550794,E31191,1000098,26,201411,2014/11/11 16:06,460
3556647,E68497,1000098,26,201411,2014/11/11 13:51,220
3557023,A50568,1000098,26,201411,2014/11/11 16:06,3680
3558650,E66425,1000098,26,201411,2014/11/11 17:15,1460
3562786,C64240,1000098,26,201411,2014/11/11 12:11,110
3562806,A52918,1000098,26,201411,2014/11/11 18:18,1970
3571999,E76735,1000098,26,201411,2014/11/11 14:15,1160
3572006,B38291,1000098,26,201411,2014/11/11 10:06,330
3576436,A34269,1000098,26,201411,2014/11/11 11:27,130
3579416,A21188,1000098,26,201411,2014/11/11 10:55,140
3591655,C34879,1000098,26,201411,2014/11/11 15:02,1000
3591660,E39212,1000098,26,201411,2014/11/11 15:03,2500
3597397,D56565,1000098,26,201411,2014/11/11 12:34,2310
3598581,A18822,1000098,26,201411,2014/11/11 11:31,1800
3599009,D19243,1000098,26,201411,2014/11/11 11:38,370
3602535,C49974,1000098,26,201411,2014/11/11 11:52,520
3602711,D50585,1000098,26,201411,2014/11/12 17:54,420
3611945,A25490,1000098,26,201411,2014/11/12 14:54,950
3615042,B77628,1000098,26,201411,2014/11/12 14:29,990
3615051,D43638,1000098,26,201411,2014/11/12 14:32,2310
3616330,B18412,1000098,26,201411,2014/11/12 14:35,1880
3621082,E66425,1000098,26,201411,2014/11/12 9:20,200
3623432,A55996,1000098,26,201411,2014/11/12 19:53,130
3624744,C70463,1000098,26,201411,2014/11/12 15:35,300
3629659,C57405,1000098,26,201411,2014/11/12 12:25,130
3631301,B72807,1000098,26,201411,2014/11/12 15:38,250
3631544,A54171,1000098,26,201411,2014/11/12 18:30,200
3631627,A51397,1000098,26,201411,2014/11/12 9:03,130
3632654,B49375,1000098,26,201411,2014/11/12 9:26,520
3634657,A24780,1000098,26,201411,2014/11/12 17:29,240
3634956,B62367,1000098,26,201411,2014/11/12 18:59,660
3636433,A52129,1000098,26,201411,2014/11/12 12:11,110
3636471,C28909,1000098,26,201411,2014/11/12 8:04,360
3644484,A61863,1000098,26,201411,2014/11/12 16:42,240
3644680,D57802,1000098,26,201411,2014/11/12 12:09,560
3646312,C52708,1000098,26,201411,2014/11/12 9:09,280
3648727,C56825,1000098,26,201411,2014/11/12 13:57,720
3649112,C44466,1000098,26,201411,2014/11/12 16:03,720
3651103,E25076,1000098,26,201411,2014/11/12 16:16,540
3651138,C46920,1000098,26,201411,2014/11/12 16:20,140
3652282,A47698,1000098,26,201411,2014/11/12 11:43,130
3657468,A78310,1000098,26,201411,2014/11/12 11:44,550
3664836,E49397,1000098,26,201411,2014/11/12 17:34,700
3668722,E58626,1000098,26,201411,2014/11/12 13:11,120
3672861,A74767,1000098,26,201411,2014/11/13 11:07,630
3673604,C71065,1000098,26,201411,2014/11/13 14:13,110
3679483,A72498,1000098,26,201411,2014/11/13 17:08,240
3683028,C38794,1000098,26,201411,2014/11/13 12:48,540
3691909,C43819,1000098,26,201411,2014/11/13 10:06,900
3711939,E59157,1000098,26,201411,2014/11/13 9:29,460
3713359,A69326,1000098,26,201411,2014/11/13 15:41,300
3715479,E77648,1000098,26,201411,2014/11/13 19:09,570
3718433,B40673,1000098,26,201411,2014/11/13 15:43,600
3718527,B70891,1000098,26,201411,2014/11/13 16:45,120
3720671,A48166,1000098,26,201411,2014/11/13 11:26,390
3722928,C49278,1000098,26,201411,2014/11/13 14:36,990
3724587,D53557,1000098,26,201411,2014/11/13 18:12,650
3725983,D75796,1000098,26,201411,2014/11/13 15:16,360
3727785,A47103,1000098,26,201411,2014/11/13 15:34,400
3727848,A79312,1000098,26,201411,2014/11/13 18:42,860
3729074,E77163,1000098,26,201411,2014/11/13 15:25,1230
3729077,B79211,1000098,26,201411,2014/11/13 15:26,1120
3731755,E68919,1000098,26,201411,2014/11/13 15:35,150
3733003,D73337,1000098,26,201411,2014/11/13 14:31,340
3733050,C68570,1000098,26,201411,2014/11/13 12:03,1000
3733325,D13574,1000098,26,201411,2014/11/13 13:43,1300
3734228,B77371,1000098,26,201411,2014/11/13 14:07,780
3734246,B74886,1000098,26,201411,2014/11/13 18:07,980
3737470,A61060,1000098,26,201411,2014/11/14 15:41,1000
3738321,C34505,1000098,26,201411,2014/11/14 16:06,510
3740158,A31542,1000098,26,201411,2014/11/14 9:18,130
3745906,D53789,1000098,26,201411,2014/11/14 15:34,2640
3769409,D37564,1000098,26,201411,2014/11/14 10:44,530
3774114,D60581,1000098,26,201411,2014/11/14 12:59,760
3774361,C57366,1000098,26,201411,2014/11/14 16:10,140
3775489,A28425,1000098,26,201411,2014/11/14 15:07,570
3775536,E60777,1000098,26,201411,2014/11/14 15:20,230
3775692,E79163,1000098,26,201411,2014/11/14 13:25,1000
3775730,D75290,1000098,26,201411,2014/11/14 15:13,1670
3776344,A73574,1000098,26,201411,2014/11/14 13:12,780
3776462,B58892,1000098,26,201411,2014/11/14 13:53,1040
3776543,B54823,1000098,26,201411,2014/11/14 14:31,190
3776552,B47857,1000098,26,201411,2014/11/14 14:34,180
3776988,D74021,1000098,26,201411,2014/11/14 14:44,140
3777541,C55277,1000098,26,201411,2014/11/14 16:26,180
3777847,B51768,1000098,26,201411,2014/11/14 16:31,660
3780853,B69469,1000098,26,201411,2014/11/14 11:35,660
3790453,E30361,1000098,26,201411,2014/11/14 15:45,900
3794825,A69289,1000098,26,201411,2014/11/15 9:04,150
3824545,E13787,1000098,26,201411,2014/11/15 14:18,460
3824573,A64914,1000098,26,201411,2014/11/15 13:00,5870
3824600,B62229,1000098,26,201411,2014/11/15 13:07,490
3824609,B79543,1000098,26,201411,2014/11/15 13:19,680
3826377,A64914,1000098,26,201411,2014/11/15 13:24,750
3826400,E50490,1000098,26,201411,2014/11/15 13:36,200
3826447,B70788,1000098,26,201411,2014/11/15 12:38,420
3827944,E79287,1000098,26,201411,2014/11/15 14:44,1000
3828028,A30681,1000098,26,201411,2014/11/15 15:16,170
3829471,D38456,1000098,26,201411,2014/11/15 15:09,200
3880072,A78269,1000098,26,201411,2014/11/17 18:47,600
3882704,D70296,1000098,26,201411,2014/11/17 15:32,1480
3883550,C34144,1000098,26,201411,2014/11/17 16:01,3440
3883584,A22036,1000098,26,201411,2014/11/17 18:15,480
3883597,B38958,1000098,26,201411,2014/11/17 9:02,120
3885370,D64050,1000098,26,201411,2014/11/17 18:29,330
3891369,D44035,1000098,26,201411,2014/11/17 15:37,450
3891373,C54876,1000098,26,201411,2014/11/17 15:37,120
3891776,C34836,1000098,26,201411,2014/11/17 15:57,270
3892344,C14715,1000098,26,201411,2014/11/17 18:21,260
3895749,C59285,1000098,26,201411,2014/11/17 11:23,210
3897322,B56255,1000098,26,201411,2014/11/17 18:24,1720
3897361,A57168,1000098,26,201411,2014/11/17 18:27,180
3901751,E42838,1000098,26,201411,2014/11/17 12:28,280
3904430,E53595,1000098,26,201411,2014/11/17 15:09,150
3906991,E77998,1000098,26,201411,2014/11/17 12:57,170
3907914,D21523,1000098,26,201411,2014/11/17 10:07,750
3908062,C65771,1000098,26,201411,2014/11/17 17:33,440
3917603,A31402,1000098,26,201411,2014/11/17 17:48,430
3919192,A75178,1000098,26,201411,2014/11/17 9:41,2540
3919201,E39647,1000098,26,201411,2014/11/17 9:41,2100
3920861,D47315,1000098,26,201411,2014/11/17 9:44,210
3922627,E51501,1000098,26,201411,2014/11/17 17:26,300
3930314,C75066,1000098,26,201411,2014/11/17 9:57,720
3931873,E20984,1000098,26,201411,2014/11/17 16:54,1290
3933638,D33843,1000098,26,201411,2014/11/17 9:16,220
3933753,E74835,1000098,26,201411,2014/11/17 17:28,240
3938293,C72720,1000098,26,201411,2014/11/17 17:10,2710
3952363,A76229,1000098,26,201411,2014/11/18 8:47,1720
3960367,B53834,1000098,26,201411,2014/11/18 8:52,900
3985398,A47622,1000098,26,201411,2014/11/18 11:49,510
3985412,B29329,1000098,26,201411,2014/11/18 18:44,850
3985461,C15471,1000098,26,201411,2014/11/18 18:38,940
3987159,B64587,1000098,26,201411,2014/11/18 13:00,930
3990467,C67908,1000098,26,201411,2014/11/18 18:22,180
3991792,B51593,1000098,26,201411,2014/11/18 15:49,500
3991994,C62084,1000098,26,201411,2014/11/18 12:32,760
3992100,B62742,1000098,26,201411,2014/11/18 10:49,920
3992994,A32389,1000098,26,201411,2014/11/18 19:33,530
3993119,A24491,1000098,26,201411,2014/11/18 19:15,1000
3993430,D28151,1000098,26,201411,2014/11/18 14:57,190
3993435,C59356,1000098,26,201411,2014/11/18 14:59,260
3995028,C73374,1000098,26,201411,2014/11/18 12:47,540
3998247,E10109,1000098,26,201411,2014/11/18 17:42,540
3998363,A76229,1000098,26,201411,2014/11/18 11:37,430
3999172,E79287,1000098,26,201411,2014/11/18 19:42,2200
3999876,C21708,1000098,26,201411,2014/11/18 17:55,500
4003318,A22062,1000098,26,201411,2014/11/18 14:01,260
4003321,D74573,1000098,26,201411,2014/11/18 14:03,2150
4003449,D60669,1000098,26,201411,2014/11/18 17:20,440
4003494,C59806,1000098,26,201411,2014/11/18 15:08,160
4003616,E39019,1000098,26,201411,2014/11/18 18:25,120
4005578,B26543,1000098,26,201411,2014/11/18 9:25,600
4006855,C55357,1000098,26,201411,2014/11/18 16:13,1600
4006953,C31364,1000098,26,201411,2014/11/18 17:07,240
4007069,B68392,1000098,26,201411,2014/11/18 9:38,280
4008630,C73158,1000098,26,201411,2014/11/18 16:59,630
4008840,E70751,1000098,26,201411,2014/11/18 18:08,1140
4010090,E35215,1000098,26,201411,2014/11/18 15:32,200
4010162,C26995,1000098,26,201411,2014/11/18 17:15,280
4010259,E17129,1000098,26,201411,2014/11/19 9:33,170
4010503,E60858,1000098,26,201411,2014/11/19 10:03,430
4012265,C52035,1000098,26,201411,2014/11/19 13:01,190
4015315,B31042,1000098,26,201411,2014/11/19 17:13,240
4018952,B78665,1000098,26,201411,2014/11/19 8:28,3740
4028217,A77030,1000098,26,201411,2014/11/19 18:20,2640
4033693,C59278,1000098,26,201411,2014/11/19 8:00,260
4036085,A55192,1000098,26,201411,2014/11/19 10:59,570
4037923,B37891,1000098,26,201411,2014/11/19 12:40,1240
4039016,D15488,1000098,26,201411,2014/11/19 10:14,120
4039239,C34423,1000098,26,201411,2014/11/19 14:37,1300
4040734,C43896,1000098,26,201411,2014/11/19 13:50,1830
4042426,C77640,1000098,26,201411,2014/11/19 9:37,560
4042447,D43430,1000098,26,201411,2014/11/19 12:20,780
